id,Biosample.Summary,Biosample,GROUP,SECONDARY,COLOR,category,infoline,age,sex,type,origin,perturb,lifestage,Project2,Mark,Status,Life.Stage,Age,Age.Units,Sex,Treatment,Duration,Duration.Units,Multi.donor.,Donor.IDs,collated.DONORS,Accession,Assay,Target,Project,Lab,Month.Submitted,Replication.Type,Biosample.IDS,Link
BSS01459,prostate gland male adult (54 years),prostate gland,Reproductive,,#3383FF,Tissue,PROSTATE GLAND,54,male,tissue,,,adult,ENCODE,H3K4me3,released,adult,54,year,male,,NA,,No,ENCDO451RUA,ENCDO451RUA,ENCSR748RBT,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"August, 2017",isogenic,"ENCBS633UTQ,ENCBS619YXY",/experiments/ENCSR748RBT/
BSS01459,prostate gland male adult (54 years),prostate gland,Reproductive,,#3383FF,Tissue,PROSTATE GLAND,54,male,tissue,,,adult,ENCODE,H3K36me3,released,adult,54,year,male,,NA,,No,ENCDO451RUA,ENCDO451RUA,ENCSR499FXI,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"August, 2017",isogenic,"ENCBS633UTQ,ENCBS619YXY",/experiments/ENCSR499FXI/
BSS01459,prostate gland male adult (54 years),prostate gland,Reproductive,,#3383FF,Tissue,PROSTATE GLAND,54,male,tissue,,,adult,ENCODE,H3K27ac,released,adult,54,year,male,,NA,,No,ENCDO451RUA,ENCDO451RUA,ENCSR763IDK,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"August, 2017",isogenic,"ENCBS633UTQ,ENCBS619YXY",/experiments/ENCSR763IDK/
BSS01459,prostate gland male adult (54 years),prostate gland,Reproductive,,#3383FF,Tissue,PROSTATE GLAND,54,male,tissue,,,adult,ENCODE,H3K9me3,released,adult,54,year,male,,NA,,No,ENCDO451RUA,ENCDO451RUA,ENCSR133QBG,ChIP-seq,H3K9me3,ENCODE,/labs/bradley-bernstein/,"August, 2017",unreplicated,ENCBS633UTQ,/experiments/ENCSR133QBG/
BSS01460,psoas muscle female adult (30 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,30,female,tissue,,,adult,Roadmap (Novel),H3K27ac,released,adult,30,year,female,,NA,,No,ENCDO424HVB,ENCDO424HVB,ENCSR250NHD,ChIP-seq,H3K27ac,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS469OOX,/experiments/ENCSR250NHD/
BSS01461,psoas muscle male adult (27 years) and male adult (35 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,"27,35",male,tissue,,,adult,ENCODE,DNase-seq,released,adult,"27,35",year,male,,NA,,No,"ENCDO007AAA,ENCDO006AAA","ENCDO007AAA,ENCDO006AAA",ENCSR000ELO,DNase-seq,,ENCODE,/labs/gregory-crawford/,"August, 2012",anisogenic,"ENCBS146AAA,ENCBS358AAA",/experiments/ENCSR000ELO/
BSS01462,psoas muscle male adult (34 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,34,male,tissue,,,adult,Roadmap 2015,H3K4me3,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR949OYZ,ChIP-seq,H3K4me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS138TCD,/experiments/ENCSR949OYZ/
BSS01462,psoas muscle male adult (34 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,34,male,tissue,,,adult,Roadmap 2015,H3K4me1,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR410UUH,ChIP-seq,H3K4me1,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS138TCD,/experiments/ENCSR410UUH/
BSS01462,psoas muscle male adult (34 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,34,male,tissue,,,adult,Roadmap 2015,H3K27ac,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR791ISZ,ChIP-seq,H3K27ac,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS138TCD,/experiments/ENCSR791ISZ/
BSS01462,psoas muscle male adult (34 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,34,male,tissue,,,adult,Roadmap 2015,H3K27me3,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR720SAS,ChIP-seq,H3K27me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS138TCD,/experiments/ENCSR720SAS/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K9me3,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR394DRL,ChIP-seq,H3K9me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR394DRL/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K4me3,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR245BEV,ChIP-seq,H3K4me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR245BEV/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K27me3,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR843KHS,ChIP-seq,H3K27me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR843KHS/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K4me1,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR700NGJ,ChIP-seq,H3K4me1,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR700NGJ/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,DNase-seq,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR426TPQ,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR426TPQ/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K27ac,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR367WYJ,ChIP-seq,H3K27ac,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR367WYJ/
BSS01463,psoas muscle male child (3 years),psoas muscle,Muscle,,#C2655D,Tissue,PSOAS MUSCLE,3,male,tissue,,,child,Roadmap 2015,H3K36me3,released,child,3,year,male,,NA,,No,ENCDO478OMA,ENCDO478OMA,ENCSR277PDE,ChIP-seq,H3K36me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS008QPC,/experiments/ENCSR277PDE/
BSS01469,putamen male adult (78 years),putamen,Brain,,#C5912B,Neural,PUTAMEN,78,male,tissue,,,adult,ENCODE,DNase-seq,released,adult,78,year,male,,NA,,No,ENCDO317XRR,ENCDO317XRR,ENCSR493VDS,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2016",unreplicated,ENCBS163MRT,/experiments/ENCSR493VDS/
BSS01478,regulatory T cell female adult (35 years),regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,35,female,primary cell,,,adult,ENCODE,DNase-seq,released,adult,35,year,female,,NA,,No,ENCDO290AAA,ENCDO290AAA,ENCSR000EQJ,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"July, 2012",unreplicated,ENCBS366AAA,/experiments/ENCSR000EQJ/
BSS01479,regulatory T cell male adult (28 years),regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,28,male,primary cell,,,adult,ENCODE,DNase-seq,released,adult,28,year,male,,NA,,No,ENCDO291AAA,ENCDO291AAA,ENCSR000EQK,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"July, 2012",unreplicated,ENCBS154AAA,/experiments/ENCSR000EQK/
BSS01480,regulatory T cell originated from blood cell,regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap (Novel),H3K4me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO966YSM,ENCDO966YSM,ENCSR966QUX,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS223TDS,/experiments/ENCSR966QUX/
BSS01480,regulatory T cell originated from blood cell,regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap (Novel),H3K9me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO966YSM,ENCDO966YSM,ENCSR441RDQ,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS223TDS,/experiments/ENCSR441RDQ/
BSS01480,regulatory T cell originated from blood cell,regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap (Novel),H3K36me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO966YSM,ENCDO966YSM,ENCSR292ZMG,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS223TDS,/experiments/ENCSR292ZMG/
BSS01480,regulatory T cell originated from blood cell,regulatory T cell,Blood & T-cell,,#678C69,Immune,TREG CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap (Novel),H3K27me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO966YSM,ENCDO966YSM,ENCSR630LQO,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS223TDS,/experiments/ENCSR630LQO/
BSS01482,renal cortex interstitium female embryo (103 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,103,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,103,day,female,,NA,,No,ENCDO380HQH,ENCDO380HQH,ENCSR656QYL,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS345NEG,/experiments/ENCSR656QYL/
BSS01483,renal cortex interstitium female embryo (120 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,120,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,120,day,female,,NA,,No,ENCDO555CMC,ENCDO555CMC,ENCSR524DWS,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS448HVV,/experiments/ENCSR524DWS/
BSS01484,renal cortex interstitium female embryo (89 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,89,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,89,day,female,,NA,,No,ENCDO076OLG,ENCDO076OLG,ENCSR851ZFT,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS397OFS,/experiments/ENCSR851ZFT/
BSS01485,renal cortex interstitium female embryo (96 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,96,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,96,day,female,,NA,,Yes - Maybe,ENCDO613NXA,"ENCDO870OBN,ENCDO613NXA",ENCSR932DHT,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS657UUF,/experiments/ENCSR932DHT/
BSS01485,renal cortex interstitium female embryo (96 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,96,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,96,day,female,,NA,,Yes - Maybe,ENCDO870OBN,"ENCDO870OBN,ENCDO613NXA",ENCSR022ECC,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS732UXU,/experiments/ENCSR022ECC/
BSS01486,renal cortex interstitium male embryo (108 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,108,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,108,day,male,,NA,,Yes - Maybe,ENCDO132ASK,"ENCDO014CNM,ENCDO132ASK",ENCSR828RNY,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS455AXR,/experiments/ENCSR828RNY/
BSS01486,renal cortex interstitium male embryo (108 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,108,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,108,day,male,,NA,,Yes - Maybe,ENCDO014CNM,"ENCDO014CNM,ENCDO132ASK",ENCSR129KIV,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS789YVL,/experiments/ENCSR129KIV/
BSS01487,renal cortex interstitium male embryo (113 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,113,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,113,day,male,,NA,,No,ENCDO608XKS,ENCDO608XKS,ENCSR155NPL,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS766EWQ,/experiments/ENCSR155NPL/
BSS01488,renal cortex interstitium male embryo (127 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,127,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,127,day,male,,NA,,No,ENCDO859GXV,ENCDO859GXV,ENCSR849OKE,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS653WIT,/experiments/ENCSR849OKE/
BSS01489,renal cortex interstitium male embryo (91 day),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,91,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,91,day,male,,NA,,No,ENCDO375VTO,ENCDO375VTO,ENCSR254AGA,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS620YJZ,/experiments/ENCSR254AGA/
BSS01490,renal cortex interstitium male embryo (97 days),renal cortex interstitium,Kidney,,#660000,Tissue,RENAL CORTEX INTERSTITIUM,97,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,97,day,male,,NA,,No,ENCDO576LXR,ENCDO576LXR,ENCSR550UWM,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS026RJE,/experiments/ENCSR550UWM/
BSS01493,renal pelvis female embryo (103 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,103,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,103,day,female,,NA,,No,ENCDO380HQH,ENCDO380HQH,ENCSR554WUJ,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS166PBJ,/experiments/ENCSR554WUJ/
BSS01494,renal pelvis female embryo (105 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,105,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,105,day,female,,NA,,No,ENCDO766MZV,ENCDO766MZV,ENCSR619DRM,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS142XDW,/experiments/ENCSR619DRM/
BSS01495,renal pelvis female embryo (89 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,89,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,89,day,female,,NA,,No,ENCDO076OLG,ENCDO076OLG,ENCSR911YVV,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS404JFE,/experiments/ENCSR911YVV/
BSS01496,renal pelvis female embryo (96 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,96,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,96,day,female,,NA,,Yes - Maybe,ENCDO613NXA,"ENCDO870OBN,ENCDO613NXA",ENCSR606UAR,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS930TET,/experiments/ENCSR606UAR/
BSS01496,renal pelvis female embryo (96 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,96,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,96,day,female,,NA,,Yes - Maybe,ENCDO870OBN,"ENCDO870OBN,ENCDO613NXA",ENCSR141DMX,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS051JUB,/experiments/ENCSR141DMX/
BSS01497,renal pelvis male embryo (108 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,108,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,108,day,male,,NA,,No,ENCDO014CNM,ENCDO014CNM,ENCSR913NYL,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS545JWM,/experiments/ENCSR913NYL/
BSS01498,renal pelvis male embryo (113 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,113,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,113,day,male,,NA,,No,ENCDO608XKS,ENCDO608XKS,ENCSR956ZHU,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS929EKB,/experiments/ENCSR956ZHU/
BSS01499,renal pelvis male embryo (127 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,127,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,127,day,male,,NA,,No,ENCDO859GXV,ENCDO859GXV,ENCSR301RCD,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS266YGB,/experiments/ENCSR301RCD/
BSS01500,renal pelvis male embryo (91 day),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,91,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,91,day,male,,NA,,No,ENCDO375VTO,ENCDO375VTO,ENCSR580OAH,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS262QPN,/experiments/ENCSR580OAH/
BSS01501,renal pelvis male embryo (97 days),renal pelvis,Kidney,,#660000,Tissue,RENAL PELVIS,97,male,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,97,day,male,,NA,,No,ENCDO576LXR,ENCDO576LXR,ENCSR364TKL,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS785KTZ,/experiments/ENCSR364TKL/
BSS01502,retina embryo (125 days) and male embryo (103 days),retina,Eye,,#EAD1DC,Neural,EYE RETINA,"125,103",unknown/mixed,tissue,,,embryonic,ENCODE,DNase-seq,released,embryonic,"125,103",day,"unknown,male",,NA,,No,"ENCDO225GSN,ENCDO869VTH","ENCDO225GSN,ENCDO869VTH",ENCSR474GZQ,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2016",anisogenic,"ENCBS704PVR,ENCBS797BYT",/experiments/ENCSR474GZQ/
BSS01503,retina embryo (74 days) and embryo (85 days),retina,Eye,,#EAD1DC,Neural,EYE RETINA,"74,85",unknown/mixed,tissue,,,embryonic,ENCODE,DNase-seq,released,embryonic,"74,85",day,unknown,,NA,,No,"ENCDO539WIJ,ENCDO411XCR","ENCDO539WIJ,ENCDO411XCR",ENCSR621ENC,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2016",anisogenic,"ENCBS386PSR,ENCBS277FWQ",/experiments/ENCSR621ENC/
BSS01504,retina female embryo (89 days),retina,Eye,,#EAD1DC,Neural,EYE RETINA,89,female,tissue,,,embryonic,ENCODE,DNase-seq,released,embryonic,89,day,female,,NA,,No,ENCDO685SWK,ENCDO685SWK,ENCSR820ICX,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2016",unreplicated,ENCBS941TEO,/experiments/ENCSR820ICX/
BSS01506,right atrium auricular region female adult (51 year),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,51,female,tissue,,,adult,ENCODE,ATAC-seq,released,adult,51,year,female,,NA,,No,ENCDO271OUW,ENCDO271OUW,ENCSR062SVK,ATAC-seq,,ENCODE,/labs/michael-snyder/,"June, 2017",unreplicated,ENCBS900DWT,/experiments/ENCSR062SVK/
BSS01506,right atrium auricular region female adult (51 year),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,51,female,tissue,,,adult,ENCODE,DNase-seq,released,adult,51,year,female,,NA,,No,ENCDO271OUW,ENCDO271OUW,ENCSR278SKG,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"October, 2017",unreplicated,ENCBS251FWW,/experiments/ENCSR278SKG/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,H3K27me3,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR793PLF,ChIP-seq,H3K27me3,ENCODE,/labs/bradley-bernstein/,"January, 2017",unreplicated,ENCBS493WOF,/experiments/ENCSR793PLF/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,H3K27ac,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR593KDJ,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"November, 2016",unreplicated,ENCBS493WOF,/experiments/ENCSR593KDJ/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,DNase-seq,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR777DXQ,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"October, 2017",unreplicated,ENCBS265LCH,/experiments/ENCSR777DXQ/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,H3K36me3,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR967KZJ,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"November, 2016",unreplicated,ENCBS493WOF,/experiments/ENCSR967KZJ/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,H3K4me3,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR791KFQ,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"January, 2017",unreplicated,ENCBS493WOF,/experiments/ENCSR791KFQ/
BSS01507,right atrium auricular region female adult (53 years),right atrium auricular region,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,53,female,tissue,,,adult,ENCODE,H3K4me1,released,adult,53,year,female,,NA,,No,ENCDO793LXB,ENCDO793LXB,ENCSR368ORV,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"January, 2017",unreplicated,ENCBS493WOF,/experiments/ENCSR368ORV/
BSS01508,right cardiac atrium male adult (34 years),right cardiac atrium,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,34,male,tissue,,,adult,Roadmap 2015,H3K9me3,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR596BHN,ChIP-seq,H3K9me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS428GZS,/experiments/ENCSR596BHN/
BSS01508,right cardiac atrium male adult (34 years),right cardiac atrium,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,34,male,tissue,,,adult,Roadmap 2015,H3K4me3,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR548LZS,ChIP-seq,H3K4me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS428GZS,/experiments/ENCSR548LZS/
BSS01508,right cardiac atrium male adult (34 years),right cardiac atrium,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,34,male,tissue,,,adult,Roadmap 2015,H3K27ac,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR074ECR,ChIP-seq,H3K27ac,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS428GZS,/experiments/ENCSR074ECR/
BSS01508,right cardiac atrium male adult (34 years),right cardiac atrium,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,34,male,tissue,,,adult,Roadmap 2015,H3K27me3,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR972RKX,ChIP-seq,H3K27me3,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS428GZS,/experiments/ENCSR972RKX/
BSS01508,right cardiac atrium male adult (34 years),right cardiac atrium,Heart,,#D56F80,Tissue,HEART RIGHT ATRIUM,34,male,tissue,,,adult,Roadmap 2015,H3K4me1,released,adult,34,year,male,,NA,,No,ENCDO058AAA,ENCDO058AAA,ENCSR671BOA,ChIP-seq,H3K4me1,Roadmap,/labs/bing-ren/,"July, 2013",unreplicated,ENCBS428GZS,/experiments/ENCSR671BOA/
BSS01509,right kidney female embryo (107 days),right kidney,Kidney,,#660000,Tissue,KIDNEY,107,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,107,day,female,,NA,,No,ENCDO607LOS,ENCDO607LOS,ENCSR036VRV,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS164TRX,/experiments/ENCSR036VRV/
BSS01510,right kidney female embryo (117 days),right kidney,Kidney,,#660000,Tissue,KIDNEY,117,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,117,day,female,,NA,,No,ENCDO453STB,ENCDO453STB,ENCSR765BSU,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS168SAJ,/experiments/ENCSR765BSU/
BSS01511,right kidney female embryo (147 days),right kidney,Kidney,,#660000,Tissue,KIDNEY,147,female,tissue,,,embryonic,Roadmap (Novel),DNase-seq,released,embryonic,147,day,female,,NA,,No,ENCDO863JOG,ENCDO863JOG,ENCSR871APX,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS082XOA,/experiments/ENCSR871APX/
